person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G
28,115000,12.0,22000,7.51,0,0.19,0,7,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
22,35000,6.0,12000,11.71,1,0.34,0,4,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
26,42000,4.0,14000,9.45,1,0.33,0,2,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
24,35000,0.0,1800,7.14,0,0.05,0,2,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
28,29120,0.0,1500,15.7,1,0.05,1,6,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
33,40000,2.0,6000,12.21,0,0.15,0,10,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
25,21812,7.0,6000,14.72,0,0.28,1,2,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
35,42000,0.0,5000,14.17,1,0.12,0,8,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
36,43000,12.0,13600,15.58,1,0.32,1,12,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
54,77000,24.0,24000,13.49,1,0.31,0,21,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
24,105000,2.0,13800,7.66,0,0.13,0,2,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
27,125000,2.0,8000,6.76,0,0.06,0,10,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
27,50600,9.0,12000,9.91,0,0.24,0,7,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
25,160000,3.0,20000,13.47,0,0.13,1,2,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
23,49161,1.0,8000,13.17,1,0.16,1,4,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
21,50500,0.0,5000,10.37,0,0.1,0,3,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
22,70000,6.0,2000,10.74,0,0.03,0,2,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
49,50000,4.0,9200,10.99,0,0.18,0,16,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
26,96000,4.0,1500,10.99,0,0.02,1,2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
35,33000,2.0,7600,15.27,0,0.23,0,6,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
27,86000,6.0,4500,10.37,0,0.05,0,6,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
25,69570,0.0,1500,7.74,0,0.02,0,2,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
24,105508,8.0,3500,7.66,0,0.03,0,4,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
21,31000,5.0,6000,7.51,0,0.19,0,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
26,35000,10.0,12875,10.99,1,0.37,0,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
28,91800,6.0,10000,16.89,1,0.09,1,8,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
33,21600,3.0,10000,12.53,1,0.46,0,7,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
25,77000,9.0,3000,7.49,0,0.04,0,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
26,34000,5.0,5500,10.65,1,0.16,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
27,25440,5.0,1200,10.99,0,0.05,0,10,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
26,36000,3.0,7000,14.96,1,0.19,1,4,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
27,33267,5.0,3200,12.18,0,0.1,0,6,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
31,100000,8.0,7000,10.08,0,0.07,0,10,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
27,78000,4.0,6000,12.18,0,0.08,0,10,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
23,72000,7.0,12000,9.99,0,0.17,0,3,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
36,55000,8.0,7500,8.9,0,0.14,0,13,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
26,53000,3.0,2800,6.03,0,0.05,0,4,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
22,31200,1.0,3200,11.99,0,0.1,0,2,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
31,30000,6.0,2500,11.36,0,0.08,0,9,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
22,32760,3.0,5000,13.48,0,0.15,1,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
24,53000,3.0,9800,7.51,0,0.18,0,4,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
27,144000,11.0,11000,8.9,0,0.08,0,6,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
28,55000,0.0,6700,16.77,0,0.12,1,7,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
23,36000,7.0,2000,11.49,0,0.06,0,2,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
23,58200,2.0,13000,10.99,0,0.22,0,2,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
36,60996,8.0,15000,9.63,0,0.25,0,14,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23,33600,2.0,1000,10.36,0,0.03,0,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
42,60000,3.0,11300,13.61,0,0.19,1,14,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
27,45000,1.0,6000,10.65,0,0.13,0,8,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
38,140000,13.0,24000,12.18,0,0.17,0,15,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
22,49600,4.0,10000,14.96,0,0.2,1,3,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
28,73200,2.0,12000,8.9,0,0.16,0,10,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
26,45000,0.0,4000,13.92,0,0.09,0,2,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
41,56004,4.0,12800,11.48,0,0.23,0,15,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
27,75000,2.0,8000,10.95,0,0.11,0,7,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
31,33000,1.0,9750,14.54,1,0.3,1,9,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
22,26000,5.0,11200,16.89,1,0.43,0,3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
31,90000,9.0,14400,7.66,0,0.16,0,6,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
22,55000,2.0,4800,12.98,0,0.09,0,4,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
25,39000,9.0,4500,6.54,0,0.12,0,4,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
31,31000,5.0,7500,7.49,0,0.24,0,9,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
23,27600,0.0,9800,7.29,0,0.36,0,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
28,140000,3.0,12000,9.91,0,0.09,0,10,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
22,50000,6.0,9500,6.99,0,0.19,0,2,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
22,23000,3.0,3500,10.37,0,0.15,0,4,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
24,62000,7.0,6200,10.99,0,0.1,0,2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
27,142000,2.0,5000,13.16,0,0.04,1,9,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
23,34188,0.0,3200,7.14,0,0.09,0,3,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
31,258000,3.0,28000,5.99,0,0.11,0,5,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
24,28000,3.0,6400,14.75,0,0.23,0,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
28,72467,2.0,5000,8.88,0,0.07,0,7,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
28,300000,11.0,10800,6.92,0,0.04,0,5,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
26,300000,9.0,10000,10.38,0,0.03,0,4,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
35,34200,3.0,7200,6.99,0,0.21,0,6,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
31,68000,2.0,18000,10.0,0,0.26,0,10,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
43,40000,3.0,18000,11.83,0,0.45,0,15,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
39,44000,11.0,1800,14.91,1,0.04,0,17,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
26,40000,10.0,5300,5.42,0,0.13,0,2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
47,18000,0.0,3000,5.42,1,0.17,0,12,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
26,30000,3.0,8000,12.61,0,0.27,1,4,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
22,75000,3.0,10600,10.99,0,0.14,0,3,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
30,90000,14.0,4500,5.99,0,0.05,0,6,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
34,42000,1.0,22750,6.91,0,0.54,0,10,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
27,49000,3.0,3000,14.96,0,0.06,1,8,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
39,73000,3.0,10000,7.51,0,0.14,0,13,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
27,34000,10.0,4000,17.19,1,0.12,1,9,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
33,82000,5.0,15000,14.35,0,0.18,0,7,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
21,68100,5.0,17500,17.19,1,0.26,0,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
22,21600,0.0,4000,12.99,0,0.19,0,2,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
22,30000,0.0,8000,9.32,0,0.27,0,4,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
33,30000,8.0,12000,7.14,0,0.4,0,5,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
22,43000,5.0,3500,11.49,0,0.08,0,3,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
38,112224,5.0,25000,6.99,0,0.22,0,13,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
24,35004,5.0,7000,5.42,0,0.2,0,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
37,79992,2.0,9000,10.99,1,0.11,1,14,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
26,17280,0.0,3000,10.99,1,0.17,0,4,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
24,39000,8.0,1500,15.62,0,0.04,1,3,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
27,80000,11.0,20000,10.99,0,0.25,0,10,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
34,30636,4.0,10000,10.37,1,0.33,0,10,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
22,43000,2.0,22800,12.69,0,0.53,0,2,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
23,21600,1.0,4500,15.65,1,0.21,0,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
34,154000,4.0,4000,10.37,0,0.03,0,8,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
32,47004,7.0,12000,12.53,1,0.26,0,5,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
23,80000,6.0,6500,7.51,0,0.08,0,3,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
36,60000,3.0,9500,7.14,0,0.16,0,12,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
24,145000,0.0,7000,10.99,0,0.05,0,3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
29,82000,5.0,21000,14.65,0,0.26,1,5,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
26,114000,4.0,6000,10.0,1,0.05,0,2,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
